,time,discharge
0,60.0,0.00176519717647
1,78.1149863968,0.0134016187378
2,94.1045764239,0.00516960918209
3,108.447883425,0.024022076365
4,121.852243217,0.0101887702906
5,134.268322636,0.0338785289496
6,146.108785482,0.0173901179431
7,157.264567985,0.0429740445916
8,167.963855166,0.0273557879353
9,178.203477435,0.0515803052494
10,188.03598726,0.0405347404088
11,197.567458364,0.0601639015972
12,206.70882429,0.0571051715174
13,215.652559996,0.0692375513268
14,224.22604636,0.0768454518385
15,232.638133545,0.0793061797204
16,240.736238212,0.0990820688963
17,248.698569917,0.0908299379888
18,256.391781658,0.12302141544
19,263.967968334,0.104195438592
20,271.31148371,0.14787325674
21,278.552052599,0.119698787391
22,285.589991291,0.173016836887
23,292.535782744,0.137533715528
24,299.303991042,0.198086677846
25,305.988500867,0.157785783351
26,312.516475096,0.222980557176
27,318.967505829,0.180435223348
28,325.279803634,0.247801183357
29,331.520697754,0.205369365303
30,337.638022214,0.272769193505
31,343.688617799,0.232402963571
32,349.628645663,0.298146015457
33,355.506007718,0.261303458368
34,361.28401638,0.324179230193
35,367.002989477,0.291817250359
36,372.632329936,0.351070234005
37,378.205954445,0.323693006922
38,383.698408338,0.378959717435
39,389.138235105,0.356699071865
40,394.504285484,0.407925630804
41,399.820616117,0.390633738003
42,405.069654645,0.437988931568
43,410.271727769,0.425328799262
44,415.412215307,0.469123463884
45,420.508353659,0.460647936076
46,425.547946758,0.501267345133
47,430.545675699,0.496481936151
48,435.49132807,0.534334096358
49,440.397472954,0.532742620663
50,445.255518434,0.568222447463
51,450.076286014,0.569356876433
52,454.852507682,0.60282429019
53,459.593555168,0.606261629086
54,464.293243912,0.638030653516
55,468.959738271,0.643400096695
56,473.587743157,0.673735845544
57,478.184412493,0.680719313648
58,482.745184621,0.709840057434
59,487.276363042,0.71816871793
60,491.77399409,0.746250781011
61,496.243661104,0.755699521149
62,500.681917458,0.782883380661
63,505.093732727,0.793264587183
64,509.476085867,0.819661109982
65,513.833419986,0.830818593638
66,518.163073642,0.856514797898
67,522.469035479,0.868318312065
68,526.74894996,0.893382363735
69,531.006411015,0.905722901077
70,535.239325066,0.930208265356
71,539.450941206,0.942994153171
72,543.63939166,0.96694294219
73,547.807622581,0.980096669107
74,551.953962055,1.00354228565
75,556.081088712,1.01699795476
76,560.187501563,1.0399671508
77,564.275641828,1.05366844695
78,568.344158543,1.07618291238
79,572.395281285,1.09008148014
80,576.427791489,1.11215906294
81,580.443729253,1.12621320707
82,584.441993458,1.14786884844
83,588.4244539,1.16204248555
84,592.390114147,1.18328893662
85,596.340690373,1.19755074213
86,600.275279868,1.21839911343
87,604.195459769,1.23272182078
88,608.100411625,1.25318200393
89,611.991586353,1.26754182358
90,615.868241526,1.2876228146
91,619.731713162,1.30199894794
92,623.581327667,1.32170909478
93,627.418316204,1.33608332435
94,631.242067679,1.35543051538
95,635.05371736,1.36978685716
96,638.852711051,1.38877866342
97,642.640096146,1.4031030702
98,646.415370366,1.42174685145
99,650.179500442,1.43602695879
100,653.932031554,1.45432994071
101,657.673856283,1.46855484867
102,661.404563258,1.48652417739
103,665.124976819,1.50068426279
104,668.834725413,1.51832704132
105,672.53457051,1.53241379602
106,676.224177087,1.54973710641
107,679.904248645,1.56374299798
108,683.574483688,1.58075391234
109,687.235532232,1.59467226412
110,690.887123565,1.61137784693
111,694.529858334,1.62520273485
112,698.163494086,1.64161003865
113,701.788585887,1.65533620251
114,705.40491722,1.67145225872
115,709.01300106,1.68507502609
116,712.612644682,1.70090683238
117,716.204322189,1.71442205325
118,719.787862672,1.72997655865
119,723.363704333,1.74338054942
120,726.931696245,1.75866463814
121,730.492243467,1.7719541336
122,734.04521335,1.78697460835
123,737.590980361,1.8001467204
124,741.129428556,1.81491028592
125,744.660904169,1.82796246809
126,748.185306501,1.84247571533
127,751.702955739,1.85540573208
128,755.213765077,1.86967512349
129,758.718030683,1.88248102364
130,762.215678389,1.89651287977
131,765.706982222,1.90919297317
132,769.191879489,1.92299346088
133,772.670623814,1.93554629803
134,776.143162908,1.94912142036
135,779.609731604,1.96154577415
136,783.070287019,1.97490136194
137,786.525046685,1.98719621137
138,789.973976212,2.00033791659
139,793.417277208,2.01250243197
140,796.854922929,2.02543572281
141,800.287100335,2.03746925228
142,803.713789549,2.05019940977
143,807.135164061,2.06210146676
144,810.551210144,2.074633583
145,813.962088904,2.08640383465
146,817.367792111,2.09874281236
147,820.768469484,2.11038106857
148,824.164117689,2.12253162198
149,827.554875986,2.13403782515
150,830.940745384,2.14600448195
151,834.321855532,2.1573786972
152,837.698211283,2.16916580152
153,841.069933457,2.18040820747
154,844.437030292,2.19201992371
155,847.799614498,2.20313080363
156,851.157697284,2.21457112098
157,854.511383909,2.22555085441
158,857.860688175,2.23682359202
159,861.205708499,2.24767264677
160,864.546460931,2.25878145931
161,867.883037602,2.26950038387
162,871.215456504,2.28044876756
163,874.543803992,2.2910381839
164,877.868099718,2.30182948271
165,881.188424728,2.31229007942
166,884.504800087,2.32292749155
167,887.817301959,2.33326001744
168,891.125952592,2.34374660182
169,894.430823662,2.35395185979
170,897.731938402,2.36429054269
171,901.029364354,2.37436938408
172,904.323125555,2.38456296564
173,907.613285742,2.39451628486
174,910.899869594,2.40456744558
175,914.182937345,2.4143961752
176,917.46251417,2.42430748232
177,920.738657073,2.43401258836
178,924.0113916,2.44378650212
179,927.280771775,2.45336897985
180,930.5468234,2.46300785947
181,933.80959775,2.47246872944
182,937.069120783,2.48197483904
183,940.325441231,2.49131514347
184,943.578585124,2.50069065769
