,time,discharge
0,120.0,1.50000016674e-05
1,270.35060392,0.00237684446145
2,359.546129839,0.00979592500489
3,426.874400481,0.0192816013926
4,481.105914887,0.0315774439858
5,526.989361868,0.0464581235317
6,566.801475397,0.0645013723796
7,602.280158626,0.0852032087736
8,634.389829242,0.109107378647
9,664.055905578,0.132273607765
10,691.745252605,0.15678380916
11,717.873576911,0.183304282785
12,742.669681783,0.211226863879
13,766.360794101,0.241465338234
14,789.045944593,0.273176116244
15,810.954952776,0.306136989429
16,832.143069159,0.340367166334
17,852.711025372,0.376315814915
18,872.687874859,0.413482568159
19,892.176627954,0.452101315216
20,911.181324544,0.49205398882
21,929.808354276,0.532621768617
22,948.023683239,0.575341758132
23,965.913660985,0.618582201592
24,983.424855947,0.664735467511
25,1000.59292293,0.712830916653
26,1017.44637225,0.760689228367
27,1034.00976088,0.810197129124
28,1050.30291085,0.859342239501
29,1066.34843678,0.909493933607
30,1082.16386394,0.958894304003
31,1097.76832423,1.0088707224
32,1113.17228396,1.05805226836
33,1128.334062,1.11174603588
34,1143.25058155,1.16573900008
35,1157.92846498,1.22079480997
36,1172.38486024,1.27397566954
37,1186.62217023,1.32796307717
38,1200.65775598,1.37911782541
39,1214.49586839,1.43021534807
40,1228.15270406,1.47772017572
41,1241.63227776,1.52443987179
42,1254.94967264,1.56608155152
43,1268.10772715,1.60687872247
44,1281.12304873,1.64232938237
45,1293.99522205,1.67741599949
46,1306.73882994,1.70703235392
47,1319.35299026,1.73643950292
48,1331.85075641,1.76026787277
49,1344.23105516,1.784126216
50,1356.50551469,1.80237060889
51,1368.67306151,1.82260084439
52,1380.74454794,1.83495658545
53,1392.71870103,1.84774132104
54,1404.60541021,1.85296285606
55,1416.40369347,1.85926026232
56,1428.1227795,1.85888258866
57,1439.7618414,1.86031871383
58,1451.32917047,1.85575720796
59,1462.82403249,1.85359355421
60,1474.25395285,1.84609157059
61,1485.61832875,1.84141736243
62,1496.92397526,1.83114341128
63,1508.17042979,1.82421477216
64,1519.36388391,1.81259056256
65,1530.50398273,1.80470525918
66,1541.59633308,1.79351301124
67,1552.64069553,1.78638431218
68,1563.64217918,1.77545107813
69,1574.60060996,1.76826321451
70,1585.52060208,1.75741538899
71,1596.40202261,1.75034075584
72,1607.2490496,1.7399129302
73,1618.06158388,1.73335454827
74,1628.84336667,1.7237814561
75,1639.59430296,1.71816851593
76,1650.31773135,1.70986310183
77,1661.01350675,1.70559189554
78,1671.6845506,1.69911553862
79,1682.33064926,1.69493643085
80,1692.95433695,1.69005027841
81,1703.55529167,1.68788432343
82,1714.1361517,1.68526637251
83,1724.69611216,1.68563686548
84,1735.23735104,1.6857823331
85,1745.75923095,1.6889429348
86,1756.26385581,1.69195522162
87,1766.75053127,1.69798330867
88,1777.22103356,1.70397135799
89,1787.67459153,1.7129782457
90,1798.11306559,1.72198546976
91,1808.53572501,1.73398471178
92,1818.94396074,1.74610069689
93,1829.33753568,1.76109568702
94,1839.71669073,1.77642480519
95,1850.08088928,1.79464932475
96,1860.43106955,1.81309625266
97,1870.76619924,1.83447096521
98,1881.08704229,1.85608751659
99,1891.39310599,1.88042305353
100,1901.68495379,1.90498966256
101,1911.96239898,1.93218024384
102,1922.22598469,1.95958553114
103,1932.47552351,1.98957085239
104,1942.71160413,2.01971766721
105,1952.93391142,2.05241288147
106,1963.1430456,2.085166041
107,1973.33875765,2.12030557041
108,1983.521631,2.15535050166
109,1993.67715188,2.19574117237
110,2003.79835347,2.23765814168
111,2013.88670237,2.28142989351
112,2023.9403385,2.32537199923
113,2033.96177337,2.37022714323
114,2043.95016179,2.41465417903
115,2053.90787644,2.46031575068
116,2063.8341736,2.50572371516
117,2073.72926915,2.55305999619
118,2083.59229369,2.6003102632
119,2093.42622961,2.64883408018
120,2103.22674126,2.69822867276
121,2112.98634762,2.75185556813
122,2122.70902021,2.8041095843
123,2132.39038151,2.85964585111
124,2142.03469578,2.9134627253
125,2151.63750601,2.97048762099
126,2161.20298834,3.02560226796
127,2170.72685481,3.08384083728
128,2180.21340921,3.1399852902
129,2189.65833403,3.19930888972
130,2199.06582595,3.25648610909
131,2208.43157531,3.31691276053
132,2217.7597832,3.37509999923
133,2227.04616146,3.4365875962
134,2236.2948604,3.49574426752
135,2245.50162228,3.55823298701
136,2254.67060478,3.61825949044
137,2263.79764428,3.6816073873
138,2272.88690568,3.74234553944
139,2281.93431345,3.80638497824
140,2290.94407462,3.86764505202
141,2299.91218103,3.93219034153
142,2308.84288179,3.99378498426
143,2317.73224726,4.0586420097
144,2326.58456671,4.12037753717
145,2335.3959932,4.18535801772
146,2344.17051753,4.24721966962
147,2352.90430375,4.31236073414
148,2361.60227353,4.37379023381
149,2370.26164867,4.43798131115
150,2378.8855006,4.49926842438
151,2387.47045093,4.56370576358
152,2396.02071475,4.62455452906
153,2404.53354218,4.68824204568
154,2413.01290503,4.74835151035
155,2421.4556594,4.81156947836
156,2429.86565365,4.87119393624
157,2438.24000185,4.93381590378
158,2446.58278554,4.99263420053
159,2454.89112109,5.05446075765
160,2463.16901831,5.1124804103
161,2471.41561449,5.17224631848
162,2479.63232342,5.229792887
163,2487.81609809,5.29050702719
164,2495.97213001,5.34661933222
165,2504.09986875,5.40414142507
166,2512.20024716,5.45983554088
167,2520.27179426,5.51758471984
168,2528.31716591,5.57240955956
169,2536.33586454,5.62849793991
170,2544.33017908,5.68191220597
171,2552.29882771,5.73706857796
172,2560.24378203,5.78983224993
173,2568.16422075,5.84392235228
174,2576.06256426,5.89529911621
175,2583.93832465,5.94764491444
176,2591.79352551,5.99759541416
177,2599.62698859,6.04897027828
178,2607.44094581,6.09783297318
179,2615.23474375,6.14763479326
180,2623.01085196,6.19475654885
181,2630.76784723,6.24338716384
182,2638.50806721,6.28950804277
183,2646.23037807,6.33686928376
184,2653.93726615,6.3815884199
185,2661.62743989,6.42758133809
186,2669.30325909,6.4709826489
187,2676.96339201,6.51557860485
188,2684.61029574,6.55743100732
189,2692.24265546,6.60036482046
190,2699.86288166,6.64054689494
191,2707.4695958,6.68180276949
192,2715.06523428,6.72025224152
193,2722.64839272,6.75974764271
194,2730.22146571,6.79644145002
195,2737.78299739,6.83418388654
196,2745.33539055,6.86908191191
197,2752.87716923,6.90500260256
198,2760.41072136,6.93804911912
199,2767.93453171,6.9721090863
200,2775.45098318,7.00316377383
201,2782.95854432,7.03511987722
202,2790.45959747,7.06397014038
203,2797.95258251,7.09370034109
204,2805.43986987,7.12030883745
205,2812.91987706,7.1478281287
