,time,discharge
0,60.0,3.00000029991e-05
1,79.1463996134,0.0941440707731
2,93.7514197658,0.212103506631
3,105.696997544,0.387643806302
4,115.864897713,0.62857992899
5,124.769496402,0.935860841423
6,132.994178115,1.18767339962
7,140.667054993,1.46278211633
8,147.893275583,1.7511392635
9,154.757582037,2.0429810481
10,161.330536725,2.32687157916
11,167.669224408,2.59451549329
12,173.833982686,2.82037056145
13,179.865640072,3.01123283076
14,185.865277582,3.05970316135
15,191.819006695,3.13102919774
16,197.721199201,3.21376575938
17,203.574829497,3.2944161696
18,209.383389899,3.37169902871
19,215.153853856,3.43892046825
20,220.890978955,3.49922099078
21,226.601351371,3.54863255065
22,232.288730041,3.5918475517
23,237.967498713,3.60820992568
24,243.633835276,3.63201162882
25,249.288346946,3.65484544189
26,254.9308142,3.67830034949
27,260.572701935,3.67943393908
28,266.208463862,3.69144509885
29,271.837340684,3.70500753401
30,277.458141939,3.72099975902
31,283.081488514,3.71594929027
32,288.701393563,3.72278020752
33,294.316685723,3.73196239032
34,299.935061532,3.7258208956
35,305.551745794,3.72918816472
36,311.163177848,3.73966934633
37,316.769638838,3.749625691
38,322.379489971,3.74283188306
39,327.988481096,3.744553775
40,333.593294834,3.75293270374
41,339.203428527,3.74226637802
42,344.81206916,3.74525582567
43,350.417527644,3.75163785357
44,356.018028998,3.76160865041
45,361.623753391,3.75110399997
46,367.228450883,3.75316622493
47,372.830681575,3.75812624234
48,378.437924361,3.74805752361
49,384.045228922,3.74793364995
50,389.648876684,3.75527586047
51,395.24896743,3.76243613321
52,400.853688002,3.75311985891
53,406.45865635,3.75262214577
54,412.060429807,3.75904656804
55,417.668350351,3.74669874939
56,423.275507976,3.74822830069
57,428.880102604,3.75337288035
58,434.480261344,3.76229909253
59,440.086059787,3.75095534958
60,445.691177793,3.75232156538
61,451.294104245,3.7567263868
62,456.902253215,3.74624094612
63,462.510622987,3.74579849239
64,468.115449708,3.7529066247
65,473.716793146,3.75991239015
66,479.322808497,3.75051996951
67,484.929085815,3.74999423823
68,490.532159396,3.75643045742
69,496.141357045,3.74414017927
70,501.749751987,3.74574806092
71,507.355532935,3.75099046831
72,512.956818523,3.76002888797
73,518.563684219,3.74881380287
74,524.169802987,3.75031241454
75,529.773661446,3.75485229692
76,535.38267702,3.74450480856
77,540.991846083,3.74419742561
78,546.5974047,3.75143680785
79,552.199415324,3.75856915984
80,557.806039513,3.74929826766
81,563.412868375,3.74888768603
82,569.016438246,3.7554324598
83,574.626083868,3.74324325612
84,580.234879364,3.7449456068
85,585.841016534,3.7502754846
86,591.442617118,3.75939460719
87,597.049762754,3.74825234657
88,602.656127868,3.74981806518
89,608.260201876,3.75441904519
90,613.869406627,3.74412595987
91,619.478740145,3.74386811536
92,625.08444045,3.75115235498
93,630.686572485,3.75832479428
94,636.293301142,3.74908869432
95,641.900218894,3.74870938822
96,647.503863551,3.75528210039
97,653.113572426,3.74311663629
98,658.722420485,3.74484032331
99,664.328600765,3.75018896727
100,669.930236166,3.75932451038
101,675.537410023,3.74819575046
102,681.143797384,3.74977342539
103,686.747888471,3.75438472106
104,692.357106189,3.74409999133
105,697.966449043,3.74384942289
106,703.572155549,3.75113990549
107,709.174291188,3.75831754125
108,714.781021483,3.74908540833
109,720.387939205,3.74870944792
110,725.99158246,3.75528492102
111,731.601288956,3.74312139953
112,737.210133831,3.74484669904
113,742.816310317,3.75019658294
114,748.417941482,3.75933303631
115,754.02511086,3.74820473265
116,759.631493595,3.74978270912
117,765.235579999,3.75439413165
118,770.844793076,3.7441092861
119,776.454131381,3.74385853007
120,782.05983348,3.7511487536
121,787.661964888,3.75832605676
122,793.268691156,3.74909348604
123,798.875605075,3.74871707625
124,804.479244765,3.75529208854
125,810.08894793,3.74312806567
126,815.697789719,3.74485288106
127,821.30396336,3.75020229255
128,826.905591918,3.75933828642
129,832.512758905,3.74820952591
130,838.119139466,3.7497870715
131,843.723223902,3.75439808726
132,849.332435197,3.74411285348
133,854.941771901,3.74386173699
134,860.547472569,3.75115162549
135,866.149602704,3.75832861888
136,871.756327837,3.74909576251
137,877.363240752,3.74871909087
138,882.966879559,3.75529386338
139,888.576581946,3.74312962465
140,894.185423054,3.74485424308
141,899.791596105,3.7502034767
142,905.393224154,3.75933931021
143,911.000390702,3.74821040928
144,916.606770885,3.74978782802
145,922.210855001,3.75439873082
146,927.820066024,3.74411339925
147,933.429402498,3.74386219545
148,939.035102977,3.75115200645
149,944.637232957,3.75832893217
150,950.243957962,3.74909601895
151,955.850870774,3.74871929728
152,961.4545095,3.7552940261
153,967.064211823,3.74312975171
154,972.673052883,3.74485433877
155,978.2792259,3.75020354556
156,983.880853926,3.75933935633
157,989.48802046,3.7482104378
158,995.094400637,3.74978784142
159,1000.69848475,3.75439873175
160,1006.30769578,3.74411339092
161,1011.91703226,3.74386217946
162,1017.52273275,3.7511519843
163,1023.12486274,3.75832890538
164,1028.73158776,3.74909598935
165,1034.33850059,3.74871926565
166,1039.94213933,3.75529399318
167,1045.55184167,3.74312971859
168,1051.16068275,3.74485430577
169,1056.76685578,3.75020351309
170,1062.36848383,3.75933932471
171,1067.97565037,3.74821040752
172,1073.58203057,3.74978781258
173,1079.18611469,3.75439870444
174,1084.79532573,3.74411336536
175,1090.40466223,3.7438621556
176,1096.01036273,3.75115196213
177,1101.61249273,3.75832888488
178,1107.21921776,3.74909597054
179,1112.8261306,3.74871924845
180,1118.42976935,3.7552939775
181,1124.03947169,3.74312970439
182,1129.64831278,3.74485429295
183,1135.25448582,3.75020350155
