,t,model_h0,dt
706,6936.75463959,0.378435025775,9.08665489501
707,6945.83874255,0.378647339388,9.08410296613
708,6954.92029836,0.378859434923,9.08155580819
709,6963.99931177,0.379071312951,9.07901340471
710,6973.07578751,0.379282974038,9.07647573928
711,6982.1497303,0.379494418749,9.07394279561
712,6991.22114486,0.379705647645,9.07141455745
713,7000.29003587,0.379916661287,9.06889100867
714,7009.356408,0.380127460233,9.0663721332
715,7018.42026592,0.380338045037,9.06385791505
716,7027.48161426,0.380548416252,9.06134833832
717,7036.54045764,0.38075857443,9.05884338717
718,7045.59680069,0.380968520118,9.05634304586
719,7054.65064799,0.381178253862,9.05384729871
720,7063.70200412,0.381387776207,9.05135613014
721,7072.75087364,0.381597087693,9.04886952463
722,7081.79726111,0.381806188861,9.04638746673
723,7090.84117105,0.382015080247,9.04390994109
724,7099.88260798,0.382223762386,9.04143693242
725,7108.92157641,0.382432235812,9.0389684255
726,7117.95808081,0.382640501054,9.0365044052
727,7126.99212567,0.382848558641,9.03404485645
728,7136.02371543,0.383056409099,9.03158976426
729,7145.05285455,0.383264052953,9.02913911372
730,7154.07954744,0.383471490724,9.02669288999
731,7163.10379852,0.383678722933,9.02425107828
732,7172.12561218,0.383885750097,9.0218136639
733,7181.14499281,0.384092572731,9.01938063223
734,7190.16194478,0.38429919135,9.0169519687
735,7199.17647244,0.384505606464,9.01452765882
736,7208.18858013,0.384711818584,9.01210768819
737,7217.19827217,0.384917828217,9.00969204245
738,7226.20555288,0.385123635867,9.00728070732
739,7235.21042655,0.38532924204,9.0048736686
740,7244.21289746,0.385534647235,9.00247091214
741,7253.21296988,0.385739851952,9.00007242387
742,7262.21064807,0.385944856689,8.99767818978
743,7271.20593627,0.386149661941,8.99528819594
744,7280.1988387,0.386354268201,8.99290242847
745,7289.18935957,0.386558675961,8.99052087356
746,7298.17750309,0.38676288571,8.98814351748
747,7307.16327343,0.386966897936,8.98577034655
748,7316.14667478,0.387170713125,8.98340134715
749,7325.12771129,0.387374331759,8.98103650575
750,7334.1063871,0.387577754322,8.97867580885
751,7343.08270634,0.387780981293,8.97631924305
752,7352.05667313,0.387984013149,8.97396679498
753,7361.02829158,0.388186850368,8.97161845136
754,7369.99756578,0.388389493423,8.96927419895
755,7378.96449981,0.388591942787,8.96693402459
756,7387.92909772,0.388794198931,8.96459791518
757,7396.89136358,0.388996262322,8.96226585766
758,7405.85130142,0.389198133429,8.95993783906
759,7414.80891527,0.389399812716,8.95761384644
760,7423.76420913,0.389601300647,8.95529386696
761,7432.71718702,0.389802597683,8.95297788781
762,7441.66785292,0.390003704284,8.95066589624
763,7450.6162108,0.390204620907,8.94835787957
764,7459.56226462,0.390405348009,8.94605382518
765,7468.50601834,0.390605886045,8.9437537205
766,7477.4474759,0.390806235467,8.94145755302
767,7486.38664121,0.391006396726,8.93916531028
768,7495.32351819,0.391206370271,8.93687697991
769,7504.25811074,0.39140615655,8.93459254956
770,7513.19042274,0.391605756008,8.93231200694
771,7522.12045808,0.39180516909,8.93003533985
772,7531.04822062,0.392004396237,8.92776253611
773,7539.9737142,0.392203437892,8.9254935836
774,7548.89694267,0.392402294492,8.92322847028
775,7557.81790986,0.392600966475,8.92096718414
776,7566.73661957,0.392799454277,8.91870971323
777,7575.65307562,0.392997758331,8.91645604567
778,7584.56728178,0.393195879071,8.91420616961
779,7593.47924186,0.393393816927,8.91196007328
780,7602.3889596,0.393591572327,8.90971774493
781,7611.29643878,0.393789145701,8.90747917289
782,7620.20167778,0.393986537354,8.90523900171
783,7629.10467711,0.39418374764,8.90299933724
784,7638.00544151,0.394380777005,8.90076439054
785,7646.90397591,0.394577625898,8.8985344066
786,7655.80028492,0.394774294757,8.89630900574
787,7664.69437229,0.394970784003,8.89408737613
788,7673.58624098,0.395167094037,8.89186868392
789,7682.47589347,0.395363225248,8.88965249155
790,7691.36333244,0.395559178027,8.88743897133
791,7700.24856125,0.395754952781,8.88522880702
792,7709.13158408,0.395950549933,8.8830228361
793,7718.0124057,0.396145969917,8.88082161722
794,7726.89103084,0.396341213165,8.8786251435
795,7735.76746369,0.396536280096,8.87643284542
796,7744.64170757,0.396731171109,8.87424387904
797,7753.51376512,0.396925886586,8.87205755047
798,7762.38363878,0.397120426904,8.86987366053
799,7771.25133138,0.397314792447,8.86769259591
800,7780.1168465,0.397508983616,8.86551512288
801,7788.98018849,0.397703000824,8.86334199067
802,7797.84136204,0.397896844493,8.86117354683
803,7806.7003716,0.398090515038,8.85900955932
804,7815.55722093,0.398284012858,8.85684933362
805,7824.41191299,0.398477338332,8.85469206255
806,7833.26445022,0.398670491826,8.85253722957
807,7842.11483508,0.398863473709,8.85038486153
808,7850.96307059,0.399056284357,8.84823550522
809,7859.80916053,0.399248924163,8.84608994206
810,7868.65310932,0.399441393534,8.84394878661
811,7877.49492149,0.399633692876,8.84181217245
812,7886.33460117,0.399825822585,8.83967968352
813,7895.17215174,0.400017783042,8.83755056369
814,7904.00757583,0.400209574609,8.83542409563
815,7912.84087579,0.40040119764,8.83329995634
816,7921.67205416,0.400592652494,8.83117837085
817,7930.50111415,0.400783939541,8.82905998946
818,7939.3280597,0.400975059169,8.82694555238
819,7948.15289521,0.401166011771,8.82483551167
820,7956.97562501,0.40135679774,8.82272980097
821,7965.79625288,0.401547417455,8.82062786821
822,7974.61478183,0.401737871277,8.8185289524
823,7983.4312143,0.401928159555,8.81643246264
824,7992.24555256,0.402118282632,8.81433826798
825,8001.05779932,0.402308240858,8.8122467542
826,8009.86795794,0.4024980346,8.81015862136
827,8018.67603247,0.402687664236,8.80807452562
828,8027.48202721,0.402877130148,8.80599474569
829,8036.28594625,0.403066432713,8.80391904119
830,8045.08779303,0.403255572293,8.80184677278
831,8053.88757025,0.403444549234,8.79977722105
832,8062.68528019,0.40363336387,8.79770994244
833,8071.48092517,0.403822016536,8.79564498381
834,8080.27450802,0.404010507578,8.79358285017
835,8089.06603227,0.404198837353,8.79152424405
836,8097.85550198,0.404387006231,8.78946970817
837,8106.64292133,0.404575014582,8.78741935088
838,8115.42829412,0.404762862769,8.78537279087
839,8124.21162346,0.404950551136,8.78332934703
840,8132.99291184,0.405138080014,8.78128837635
841,8141.77216143,0.405325449728,8.77924958981
842,8150.54937462,0.405512660604,8.77721318893
843,8159.32455438,0.405699712982,8.77517975681
844,8168.09770434,0.405886607213,8.77314995991
845,8176.86882855,0.406073343656,8.77112421097
846,8185.63793101,0.40625992267,8.76910246118
847,8194.40501523,0.4064463446,8.76708422374
848,8203.17008405,0.406632609777,8.76506881521
849,8211.93313974,0.40681871852,8.76305569264
850,8220.69418446,0.407004671142,8.7610447181
851,8229.45322068,0.407190467964,8.7590362197
852,8238.2102515,0.407376109319,8.75703082026
853,8246.96528062,0.407561595551,8.7550291212
854,8255.71831202,0.407746927009,8.75303139988
855,8264.46934949,0.407932104039,8.75103747042
856,8273.21839626,0.408117126971,8.74904677529
857,8281.96545493,0.408301996122,8.74705866047
858,8290.71052762,0.408486711799,8.74507269634
859,8299.45361651,0.408671274309,8.74308888485
860,8308.19472416,0.408855683966,8.74110765085
861,8316.93385378,0.409039941095,8.73912962388
862,8325.6710091,0.409224046034,8.73715532062
863,8334.40619399,0.409407999121,8.73518488612
864,8343.13941201,0.409591800687,8.73321802108
865,8351.87066614,0.409775451051,8.73125412906
866,8360.59995875,0.409958950516,8.72929260964
867,8369.3272919,0.41014229938,8.72733315121
868,8378.05266778,0.410325497941,8.72537587884
869,8386.77608906,0.410508546507,8.72342128495
870,8395.49755904,0.4106914454,8.72146997902
871,8404.21708142,0.410874194945,8.71952238186
872,8412.93465994,0.411056795472,8.71757851566
873,8421.65029793,0.411239247299,8.71563799226
874,8430.36399814,0.411421550731,8.71370020378
875,8439.07576276,0.41160370606,8.71176462
876,8447.7855938,0.411785713576,8.70983104524
877,8456.49349351,0.411967573569,8.70789970822
878,8465.19946465,0.412149286343,8.7059711422
879,8473.90351057,0.412330852211,8.70404591619
880,8482.60563492,0.412512271491,8.70212435089
881,8491.30584128,0.412693544501,8.70020635908
882,8500.00413276,0.412874671548,8.69829148788
883,8508.70051191,0.413055652922,8.69637914044
884,8517.39498077,0.413236488909,8.69446886666
885,8526.08754135,0.413417179788,8.69256057937
886,8534.77819594,0.413597725844,8.69065459054
887,8543.46694739,0.413778127375,8.68875145132
888,8552.15379907,0.413958384686,8.68685167603
889,8560.83875456,0.414138498089,8.68495548646
890,8569.52181726,0.414318467888,8.68306270157
891,8578.20299008,0.414498294378,8.68117282579
892,8586.88227537,0.414677977841,8.67928529078
893,8595.5596751,0.414857518551,8.67739973082
894,8604.23519126,0.415036916781,8.67551615659
895,8612.9088262,0.41521617281,8.67363494342
896,8621.58058285,0.41539528693,8.67175664137
897,8630.25046455,0.415574259439,8.66988170119
898,8638.9184748,0.41575309064,8.66801025102
899,8647.58461683,0.415931780825,8.66614203255
900,8656.24889336,0.41611033028,8.66427652684
901,8664.91130656,0.416288739276,8.66241320646
902,8673.57185835,0.416467008077,8.66055178969
903,8682.23055073,0.416645136951,8.6586923726
904,8690.8873861,0.416823126172,8.65683537578
905,8699.54236744,0.417000976025,8.65498133331
906,8708.19549806,0.417178686801,8.65313062793
907,8716.84678137,0.417356258792,8.65128330207
908,8725.4962204,0.417533692283,8.64943903636
909,8734.14381771,0.417710987546,8.64759730466
910,8742.78957534,0.417888144845,8.6457576286
911,8751.43349514,0.418065164437,8.64391980678
912,8760.07557915,0.418242046581,8.64208400736
913,8768.71582983,0.418418791548,8.64025068016
914,8777.35425016,0.418595399615,8.6384203323
915,8785.99084344,0.418771871067,8.63659327783
916,8794.62561292,0.418948206186,8.63476948318
917,8803.25856151,0.419124405247,8.63294858289
918,8811.88969156,0.419300468514,8.63113005641
919,8820.51900504,0.41947639624,8.62931347881
920,8829.14650376,0.419652188675,8.62749872317
921,8837.77218978,0.419827846075,8.62568601677
922,8846.39606561,0.420003368702,8.62387582493
923,8855.01813423,0.42017875683,8.62206862027
924,8863.63839888,0.420354010734,8.62026465022
925,8872.25686269,0.420529130688,8.6184638157
926,8880.87352841,0.420704116958,8.61666571857
927,8889.48839826,0.420878969797,8.61486985355
928,8898.10147411,0.421053689452,8.61307585056
929,8906.71275776,0.421228276167,8.61128364981
930,8915.32225129,0.42140273019,8.6094935254
931,8923.92995724,0.42157705178,8.60770594707
932,8932.53587859,0.421751241202,8.6059213484
933,8941.1400185,0.421925298725,8.60413991437
934,8949.74237999,0.422099224616,8.60236149078
935,8958.34296565,0.422273019129,8.60058565827
936,8966.94177758,0.42244668251,8.59881193375
937,8975.53881758,0.422620214998,8.59704000115
938,8984.13408744,0.422793616831,8.5952698598
939,8992.72758926,0.422966888253,8.59350181943
940,9001.31932561,0.423140029516,8.59173634543
